Number of Passengers,Travel Distance,Number of Stations,Travel Time,Seat Availability,journey_month,journey_dayofweek,days_before_journey,seat_pressure,route_length_per_stop,is_peak_or_holiday,Class of Travel,Quota,Source Station,Destination Station,Train Type,Special Considerations,Holiday or Peak Season,booking_urgency_bucket,Age of Passengers
3,1493,9,3,469,6,4,244,0.0063829787234042,149.3,1,3AC,Premium Tatkal,ASR,NDLS,Superfast,Senior Citizen,Yes,early,Senior Citizen
3,839,13,33,429,5,2,244,0.0069767441860465,59.92857142857143,1,3AC,Tatkal,GKP,BSB,Express,Senior Citizen,Yes,early,Senior Citizen
2,141,15,39,183,4,6,244,0.0108695652173913,8.8125,0,2AC,Ladies,ADI,UMB,Shatabdi,Senior Citizen,No,early,Adult
1,1094,10,23,353,7,6,244,0.0028248587570621,99.45454545454544,1,3AC,Premium Tatkal,MAS,JHS,Express,Defense Quota,Yes,early,Senior Citizen
3,1965,10,31,113,7,0,244,0.0263157894736842,178.63636363636363,0,Sleeper,General,CSMT,PNBE,Express,Senior Citizen,No,early,Senior Citizen
4,809,15,39,416,5,0,244,0.0095923261390887,50.5625,1,1AC,Premium Tatkal,CSMT,PNBE,Shatabdi,Senior Citizen,Yes,early,Adult
5,955,4,5,21,10,4,244,0.2272727272727272,191.0,0,Sleeper,Tatkal,JU,MMCT,Rajdhani,Defense Quota,No,early,Senior Citizen
3,455,10,46,433,4,4,244,0.0069124423963133,41.36363636363637,0,1AC,Tatkal,JHS,NJP,Rajdhani,Defense Quota,No,early,Senior Citizen
5,1554,11,19,148,8,5,244,0.0335570469798657,129.5,0,2AC,Premium Tatkal,CSMT,CSMT,Superfast,Defense Quota,No,early,Adult
4,1549,11,16,242,4,1,244,0.0164609053497942,129.08333333333334,0,1AC,Premium Tatkal,SBC,BCT,Shatabdi,Defense Quota,No,early,Adult
5,1890,11,24,287,6,1,244,0.0173611111111111,157.5,0,Sleeper,Tatkal,UMB,MAS,Superfast,Senior Citizen,No,early,Adult
2,964,19,13,20,1,2,244,0.0952380952380952,48.2,0,Sleeper,Premium Tatkal,BCT,LTT,Rajdhani,Defense Quota,No,early,Child
5,1061,14,35,419,11,6,244,0.0119047619047619,70.73333333333333,1,3AC,Tatkal,ADI,LTT,Express,No_Special_Consideration,Yes,early,Senior Citizen
4,922,4,41,22,2,1,244,0.1739130434782608,184.4,0,2AC,Tatkal,BCT,UMB,Superfast,Defense Quota,No,early,Child
5,1808,15,33,14,7,5,244,0.3333333333333333,113.0,0,3AC,Premium Tatkal,ADI,JU,Rajdhani,Defense Quota,No,early,Senior Citizen
5,1330,19,13,15,2,2,244,0.3125,66.5,0,3AC,General,CNB,KOAA,Superfast,Defense Quota,No,early,Adult
3,1199,9,33,362,9,1,244,0.0082644628099173,119.9,1,3AC,Premium Tatkal,BSB,SC,Shatabdi,Defense Quota,Yes,early,Child
3,841,15,24,494,7,3,244,0.006060606060606,52.5625,0,3AC,Tatkal,CSMT,ADI,Shatabdi,Defense Quota,No,early,Adult
3,1542,18,17,224,4,5,244,0.0133333333333333,81.15789473684211,0,Sleeper,Premium Tatkal,HWH,SC,Express,Senior Citizen,No,early,Senior Citizen
5,423,6,43,253,11,1,244,0.0196850393700787,60.42857142857143,0,1AC,Premium Tatkal,BBS,CSMT,Rajdhani,Defense Quota,No,early,Child
4,208,10,46,237,5,6,244,0.0168067226890756,18.90909090909091,1,3AC,General,ASR,BBS,Rajdhani,Senior Citizen,Yes,early,Adult
4,1501,16,25,116,9,0,244,0.0341880341880341,88.29411764705883,1,1AC,General,LKO,JU,Express,Defense Quota,Yes,early,Child
5,556,12,43,139,10,0,244,0.0357142857142857,42.76923076923077,0,Sleeper,Ladies,LTT,BBS,Shatabdi,Senior Citizen,No,early,Child
3,345,4,8,476,11,2,244,0.0062893081761006,69.0,1,3AC,General,ADI,CNB,Express,No_Special_Consideration,Yes,early,Adult
4,1587,13,28,63,10,0,244,0.0625,113.35714285714286,0,1AC,Ladies,MMCT,BBS,Express,Senior Citizen,No,early,Senior Citizen
4,1821,16,13,477,11,5,244,0.00836820083682,107.11764705882354,1,3AC,Ladies,SBC,ASR,Superfast,Senior Citizen,Yes,early,Child
2,633,7,45,409,6,5,244,0.0048780487804878,79.125,0,1AC,Premium Tatkal,GKP,BBS,Superfast,Senior Citizen,No,early,Child
2,1684,3,23,396,10,1,244,0.0050377833753148,421.0,1,Sleeper,Premium Tatkal,JP,MAS,Express,Defense Quota,Yes,early,Adult
5,326,14,20,278,12,0,244,0.017921146953405,21.733333333333334,0,3AC,Premium Tatkal,CSMT,MAS,Superfast,Senior Citizen,No,early,Senior Citizen
2,1292,9,6,279,9,6,244,0.0071428571428571,129.2,0,1AC,Ladies,NDLS,KOAA,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
5,1725,8,12,464,8,1,244,0.010752688172043,191.66666666666663,1,3AC,Ladies,NJP,PNBE,Shatabdi,Defense Quota,Yes,early,Child
4,885,13,6,141,8,5,244,0.028169014084507,63.214285714285715,0,2AC,Tatkal,NJP,PNBE,Express,No_Special_Consideration,No,early,Child
5,931,3,11,197,1,2,244,0.0252525252525252,232.75,1,3AC,Tatkal,JHS,NDLS,Shatabdi,No_Special_Consideration,Yes,early,Adult
1,973,5,32,401,9,2,244,0.0024875621890547,162.16666666666666,0,2AC,Tatkal,NJP,LTT,Superfast,Senior Citizen,No,early,Adult
3,379,14,46,478,8,2,244,0.0062630480167014,25.266666666666666,0,Sleeper,Premium Tatkal,BBS,BBS,Superfast,No_Special_Consideration,No,early,Adult
4,959,18,44,388,5,2,244,0.0102827763496143,50.473684210526315,1,Sleeper,Premium Tatkal,GKP,MMCT,Superfast,Defense Quota,Yes,early,Child
1,642,6,24,76,5,6,244,0.0129870129870129,91.71428571428572,0,3AC,Premium Tatkal,MMCT,PNBE,Rajdhani,No_Special_Consideration,No,early,Adult
5,1000,2,25,361,4,6,244,0.0138121546961325,333.3333333333333,1,3AC,General,BCT,BCT,Rajdhani,Defense Quota,Yes,early,Adult
1,86,19,45,327,3,4,244,0.0030487804878048,4.3,0,1AC,Ladies,ASR,BSB,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
5,739,7,24,20,6,0,244,0.238095238095238,92.375,1,2AC,Premium Tatkal,MAS,SC,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
1,1168,8,22,66,10,6,244,0.0149253731343283,129.77777777777777,0,1AC,Tatkal,SBC,PNBE,Shatabdi,Defense Quota,No,early,Adult
3,256,9,20,24,5,6,244,0.12,25.6,0,2AC,Ladies,MMCT,HWH,Shatabdi,No_Special_Consideration,No,early,Child
2,846,12,23,65,8,0,244,0.0303030303030303,65.07692307692308,1,2AC,Tatkal,LKO,PNBE,Express,Senior Citizen,Yes,early,Adult
1,1907,6,31,277,5,2,244,0.0035971223021582,272.42857142857144,1,3AC,General,MMCT,LKO,Superfast,Defense Quota,Yes,early,Senior Citizen
3,164,17,4,299,9,3,244,0.01,9.11111111111111,0,1AC,Tatkal,LKO,KOAA,Shatabdi,No_Special_Consideration,No,early,Adult
1,1204,18,15,47,6,3,244,0.0208333333333333,63.36842105263158,0,2AC,Tatkal,ADI,CNB,Rajdhani,Senior Citizen,No,early,Adult
4,1148,4,20,159,9,5,244,0.025,229.6,1,1AC,General,SC,JU,Rajdhani,Defense Quota,Yes,early,Adult
2,1509,14,34,317,2,5,244,0.0062893081761006,100.6,1,2AC,Tatkal,NJP,ASR,Superfast,Senior Citizen,Yes,early,Adult
1,1455,6,40,485,10,6,244,0.0020576131687242,207.8571428571429,1,2AC,General,NDLS,SBC,Shatabdi,No_Special_Consideration,Yes,early,Child
4,959,11,10,188,11,6,244,0.0211640211640211,79.91666666666667,1,3AC,Tatkal,SC,GKP,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
3,436,14,28,353,1,1,244,0.0084745762711864,29.066666666666663,0,Sleeper,General,CSMT,GKP,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
4,1807,13,36,170,11,0,244,0.023391812865497,129.07142857142858,1,Sleeper,Tatkal,KOAA,NJP,Superfast,No_Special_Consideration,Yes,early,Adult
1,60,3,47,64,4,6,244,0.0153846153846153,15.0,1,2AC,Ladies,KOAA,ADI,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
2,622,18,15,465,3,6,244,0.0042918454935622,32.73684210526316,0,3AC,Tatkal,CSMT,CNB,Rajdhani,No_Special_Consideration,No,early,Child
5,1739,6,40,40,12,0,244,0.1219512195121951,248.42857142857144,0,3AC,Ladies,SBC,UMB,Express,No_Special_Consideration,No,early,Adult
4,1902,18,29,288,2,6,244,0.0138408304498269,100.10526315789474,0,2AC,Ladies,HWH,JU,Superfast,No_Special_Consideration,No,early,Adult
4,1960,18,16,482,4,6,244,0.0082815734989648,103.15789473684212,0,3AC,Ladies,ASR,GKP,Superfast,No_Special_Consideration,No,early,Adult
3,1612,15,41,343,10,0,244,0.0087209302325581,100.75,1,Sleeper,Premium Tatkal,JU,CNB,Rajdhani,No_Special_Consideration,Yes,early,Child
3,931,9,5,31,5,4,244,0.09375,93.1,1,1AC,General,KOAA,HWH,Express,Senior Citizen,Yes,early,Senior Citizen
4,789,17,38,93,6,3,244,0.0425531914893617,43.833333333333336,0,2AC,Ladies,ASR,UMB,Shatabdi,No_Special_Consideration,No,early,Adult
1,1468,2,37,359,10,3,244,0.0027777777777777,489.3333333333333,0,1AC,General,SC,ASR,Shatabdi,Defense Quota,No,early,Child
1,1851,10,24,411,10,6,244,0.0024271844660194,168.27272727272728,0,Sleeper,Tatkal,HWH,NDLS,Superfast,Defense Quota,No,early,Adult
4,1728,13,39,319,9,6,244,0.0125,123.42857142857144,1,Sleeper,Premium Tatkal,ASR,SBC,Superfast,Defense Quota,Yes,early,Child
2,778,12,28,364,2,3,244,0.0054794520547945,59.84615384615385,0,1AC,Ladies,NJP,GKP,Shatabdi,Senior Citizen,No,early,Child
1,1493,14,23,159,11,5,244,0.00625,99.53333333333332,0,Sleeper,Tatkal,GKP,SBC,Rajdhani,No_Special_Consideration,No,early,Adult
4,984,7,23,300,12,0,244,0.0132890365448504,123.0,1,Sleeper,General,PNBE,LTT,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
1,1993,10,15,188,10,2,244,0.0052910052910052,181.1818181818182,1,2AC,General,JHS,LTT,Rajdhani,No_Special_Consideration,Yes,early,Child
1,1753,4,4,461,9,1,244,0.0021645021645021,350.6,0,2AC,Tatkal,PNBE,ADI,Rajdhani,Senior Citizen,No,early,Child
3,81,3,6,276,5,1,244,0.0108303249097472,20.25,0,3AC,Ladies,NDLS,CNB,Shatabdi,Senior Citizen,No,early,Senior Citizen
4,669,5,34,189,10,0,244,0.0210526315789473,111.5,1,1AC,General,BSB,BBS,Rajdhani,Defense Quota,Yes,early,Adult
2,870,4,14,270,2,1,244,0.007380073800738,174.0,1,Sleeper,General,CNB,BSB,Shatabdi,Senior Citizen,Yes,early,Child
3,1710,10,41,325,12,4,244,0.00920245398773,155.45454545454547,0,Sleeper,Ladies,KOAA,BCT,Express,No_Special_Consideration,No,early,Child
2,1737,4,15,19,8,2,244,0.1,347.4,1,Sleeper,General,BSB,MAS,Superfast,Senior Citizen,Yes,early,Adult
4,311,10,10,1,7,1,244,2.0,28.272727272727273,0,2AC,General,SBC,LKO,Superfast,Senior Citizen,No,early,Child
5,1679,17,15,169,6,5,244,0.0294117647058823,93.27777777777776,1,Sleeper,Ladies,BCT,UMB,Rajdhani,Defense Quota,Yes,early,Adult
4,210,16,38,122,6,3,244,0.032520325203252,12.352941176470589,1,3AC,General,MMCT,ASR,Express,Senior Citizen,Yes,early,Child
3,1101,18,19,329,4,1,244,0.009090909090909,57.94736842105263,0,Sleeper,General,LTT,ADI,Rajdhani,No_Special_Consideration,No,early,Child
3,817,13,3,63,11,2,244,0.046875,58.357142857142854,0,3AC,Premium Tatkal,BCT,ADI,Shatabdi,Senior Citizen,No,early,Child
4,260,3,14,57,10,3,244,0.0689655172413793,65.0,1,1AC,General,NDLS,ASR,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
4,1596,3,6,18,1,4,244,0.2105263157894736,399.0,0,1AC,Premium Tatkal,JP,ADI,Rajdhani,Defense Quota,No,early,Adult
5,1071,10,6,49,6,0,244,0.1,97.36363636363636,0,2AC,Premium Tatkal,GKP,UMB,Shatabdi,Senior Citizen,No,early,Senior Citizen
5,208,2,29,33,5,3,244,0.1470588235294117,69.33333333333333,1,3AC,General,JU,KOAA,Superfast,No_Special_Consideration,Yes,early,Child
5,1040,3,11,241,7,6,244,0.0206611570247933,260.0,0,Sleeper,Ladies,ADI,NJP,Rajdhani,Senior Citizen,No,early,Child
2,1319,16,37,127,8,6,244,0.015625,77.58823529411765,1,3AC,Premium Tatkal,HWH,UMB,Shatabdi,Defense Quota,Yes,early,Adult
2,1051,15,29,420,10,6,244,0.004750593824228,65.6875,0,3AC,Ladies,LTT,SC,Rajdhani,Senior Citizen,No,early,Child
4,1771,8,11,113,1,2,244,0.0350877192982456,196.77777777777777,0,3AC,General,BBS,JP,Express,Senior Citizen,No,early,Senior Citizen
1,667,12,34,313,12,1,244,0.0031847133757961,51.30769230769231,1,2AC,General,JP,UMB,Express,Defense Quota,Yes,early,Senior Citizen
1,1377,19,29,227,6,2,244,0.0043859649122807,68.85,1,3AC,Premium Tatkal,ASR,CNB,Express,No_Special_Consideration,Yes,early,Senior Citizen
1,666,13,26,191,3,3,244,0.0052083333333333,47.57142857142857,0,3AC,Ladies,SC,BBS,Rajdhani,Senior Citizen,No,early,Child
5,112,3,17,301,3,1,244,0.0165562913907284,28.0,0,2AC,Ladies,JU,SBC,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
5,1742,3,8,222,5,2,244,0.0224215246636771,435.5,1,1AC,Tatkal,LKO,JHS,Superfast,Senior Citizen,Yes,early,Senior Citizen
2,1771,3,16,9,4,0,244,0.2,442.75,0,2AC,Tatkal,ASR,BBS,Express,Senior Citizen,No,early,Senior Citizen
5,1434,7,18,400,9,3,244,0.0124688279301745,179.25,0,3AC,General,LTT,UMB,Superfast,Senior Citizen,No,early,Senior Citizen
3,1597,4,33,480,12,3,244,0.0062370062370062,319.4,1,3AC,Premium Tatkal,LTT,MAS,Express,Defense Quota,Yes,early,Senior Citizen
5,788,12,20,237,9,5,244,0.0210084033613445,60.61538461538461,1,2AC,Tatkal,ADI,HWH,Express,Defense Quota,Yes,early,Adult
5,775,12,20,31,8,3,244,0.15625,59.61538461538461,0,1AC,General,BBS,ASR,Shatabdi,Defense Quota,No,early,Senior Citizen
3,1813,11,47,494,12,4,244,0.006060606060606,151.08333333333334,1,3AC,Premium Tatkal,MMCT,NDLS,Superfast,Senior Citizen,Yes,early,Adult
2,1333,8,7,120,12,6,244,0.0165289256198347,148.11111111111111,0,3AC,Ladies,ADI,CSMT,Express,Defense Quota,No,early,Child
3,1763,16,18,312,12,0,244,0.0095846645367412,103.70588235294116,1,2AC,Tatkal,MAS,BBS,Rajdhani,No_Special_Consideration,Yes,early,Adult
1,714,12,41,74,9,4,244,0.0133333333333333,54.92307692307692,0,Sleeper,Tatkal,MMCT,SBC,Express,Defense Quota,No,early,Adult
3,591,5,30,189,12,0,244,0.0157894736842105,98.5,0,2AC,General,CNB,ADI,Express,Defense Quota,No,early,Adult
5,552,7,43,418,8,5,244,0.0119331742243436,69.0,0,1AC,Tatkal,JHS,SC,Superfast,Defense Quota,No,early,Senior Citizen
2,1235,7,9,39,9,3,244,0.05,154.375,0,3AC,General,NDLS,CSMT,Express,Senior Citizen,No,early,Senior Citizen
3,929,18,45,352,10,2,244,0.0084985835694051,48.89473684210526,0,2AC,General,HWH,LTT,Express,Senior Citizen,No,early,Adult
4,1546,5,24,416,12,0,244,0.0095923261390887,257.6666666666667,1,2AC,Premium Tatkal,BSB,ASR,Superfast,No_Special_Consideration,Yes,early,Child
4,1751,5,39,393,7,2,244,0.0101522842639593,291.8333333333333,1,3AC,Premium Tatkal,LKO,NDLS,Superfast,No_Special_Consideration,Yes,early,Child
5,1708,5,10,163,4,3,244,0.0304878048780487,284.6666666666667,0,2AC,Tatkal,GKP,MMCT,Shatabdi,Senior Citizen,No,early,Child
5,648,7,35,255,1,3,244,0.01953125,81.0,0,3AC,Premium Tatkal,CNB,ASR,Rajdhani,Defense Quota,No,early,Child
3,845,9,28,418,11,6,244,0.0071599045346062,84.5,1,1AC,Tatkal,KOAA,BSB,Superfast,Senior Citizen,Yes,early,Adult
4,839,17,10,1,11,3,244,2.0,46.611111111111114,0,1AC,Ladies,PNBE,PNBE,Shatabdi,Senior Citizen,No,early,Adult
5,1405,17,34,370,3,6,244,0.013477088948787,78.05555555555556,1,Sleeper,Tatkal,NDLS,ASR,Shatabdi,Senior Citizen,Yes,early,Adult
5,702,2,25,149,1,6,244,0.0333333333333333,234.0,0,Sleeper,Ladies,MMCT,MAS,Rajdhani,Senior Citizen,No,early,Adult
1,339,4,8,322,11,4,244,0.0030959752321981,67.8,1,Sleeper,Ladies,PNBE,CNB,Rajdhani,Defense Quota,Yes,early,Child
4,1181,10,41,68,11,3,244,0.0579710144927536,107.36363636363636,0,2AC,Premium Tatkal,UMB,SC,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
5,59,16,40,237,9,1,244,0.0210084033613445,3.4705882352941178,1,2AC,Premium Tatkal,BCT,BSB,Rajdhani,Defense Quota,Yes,early,Child
1,1721,7,6,136,5,5,244,0.0072992700729927,215.125,0,1AC,Tatkal,LTT,LKO,Express,Defense Quota,No,early,Child
2,908,17,22,63,12,0,244,0.03125,50.44444444444444,0,2AC,Premium Tatkal,SC,BCT,Express,No_Special_Consideration,No,early,Adult
3,1330,17,44,180,2,4,244,0.0165745856353591,73.88888888888889,1,2AC,Tatkal,BBS,JP,Express,No_Special_Consideration,Yes,early,Adult
3,227,3,45,399,3,0,244,0.0075,56.75,1,Sleeper,Tatkal,LTT,NDLS,Rajdhani,No_Special_Consideration,Yes,early,Adult
4,1211,8,36,109,6,4,244,0.0363636363636363,134.55555555555554,0,1AC,Premium Tatkal,ASR,KOAA,Express,Senior Citizen,No,early,Child
5,804,7,13,311,3,3,244,0.016025641025641,100.5,1,Sleeper,Ladies,ADI,BSB,Rajdhani,Defense Quota,Yes,early,Senior Citizen
4,1745,17,6,373,12,5,244,0.0106951871657754,96.94444444444444,0,3AC,Ladies,PNBE,HWH,Express,Senior Citizen,No,early,Senior Citizen
4,382,13,32,314,6,1,244,0.0126984126984126,27.285714285714285,1,2AC,Ladies,MAS,SBC,Shatabdi,Defense Quota,Yes,early,Child
1,1228,7,8,36,11,3,244,0.027027027027027,153.5,0,Sleeper,General,ADI,BCT,Express,Senior Citizen,No,early,Senior Citizen
5,1178,16,34,111,1,6,244,0.0446428571428571,69.29411764705883,1,1AC,General,BBS,JP,Shatabdi,Defense Quota,Yes,early,Child
4,1988,17,27,467,2,5,244,0.0085470085470085,110.44444444444444,1,Sleeper,Tatkal,ASR,KOAA,Rajdhani,No_Special_Consideration,Yes,early,Adult
3,479,11,13,349,9,1,244,0.0085714285714285,39.916666666666664,1,1AC,Tatkal,BSB,ASR,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
3,1706,10,9,464,10,4,244,0.0064516129032258,155.0909090909091,1,Sleeper,General,BCT,LKO,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
4,776,8,46,378,10,5,244,0.0105540897097625,86.22222222222223,1,1AC,General,HWH,LKO,Express,Defense Quota,Yes,early,Child
5,1556,8,42,341,6,5,244,0.0146198830409356,172.88888888888889,1,2AC,General,LKO,MMCT,Shatabdi,No_Special_Consideration,Yes,early,Adult
3,608,14,26,202,10,6,244,0.0147783251231527,40.53333333333333,1,3AC,General,HWH,LTT,Express,Defense Quota,Yes,early,Adult
2,1011,18,13,301,5,5,244,0.0066225165562913,53.21052631578947,1,Sleeper,Ladies,GKP,KOAA,Express,Senior Citizen,Yes,early,Senior Citizen
3,448,2,16,423,5,2,244,0.0070754716981132,149.33333333333334,1,3AC,General,NJP,UMB,Shatabdi,No_Special_Consideration,Yes,early,Adult
3,1974,4,28,345,12,0,244,0.0086705202312138,394.8,1,3AC,Tatkal,LKO,BBS,Superfast,Defense Quota,Yes,early,Senior Citizen
3,1865,10,28,30,6,1,244,0.0967741935483871,169.54545454545453,1,1AC,Premium Tatkal,HWH,BSB,Superfast,Senior Citizen,Yes,early,Adult
5,492,15,16,257,10,2,244,0.0193798449612403,30.75,0,Sleeper,General,UMB,NJP,Superfast,Defense Quota,No,early,Senior Citizen
3,118,19,20,136,8,4,244,0.0218978102189781,5.9,1,Sleeper,Ladies,LTT,JHS,Rajdhani,No_Special_Consideration,Yes,early,Adult
3,454,17,37,104,3,5,244,0.0285714285714285,25.22222222222222,1,2AC,Ladies,NDLS,CNB,Rajdhani,Senior Citizen,Yes,early,Adult
3,967,15,36,279,3,2,244,0.0107142857142857,60.4375,1,1AC,Tatkal,JP,MMCT,Superfast,Senior Citizen,Yes,early,Adult
2,776,2,28,179,10,4,244,0.0111111111111111,258.6666666666667,0,2AC,Tatkal,BSB,NJP,Shatabdi,Senior Citizen,No,early,Adult
2,1080,7,23,249,8,4,244,0.008,135.0,1,1AC,General,CNB,LKO,Express,Senior Citizen,Yes,early,Senior Citizen
3,1732,13,9,402,12,1,244,0.0074441687344913,123.71428571428572,0,2AC,General,CSMT,CSMT,Shatabdi,Senior Citizen,No,early,Adult
5,1610,3,14,99,8,3,244,0.05,402.5,1,2AC,Tatkal,JU,HWH,Superfast,Defense Quota,Yes,early,Child
3,1250,3,3,396,1,4,244,0.0075566750629722,312.5,0,3AC,Premium Tatkal,PNBE,KOAA,Express,Senior Citizen,No,early,Adult
5,1338,8,27,401,1,5,244,0.0124378109452736,148.66666666666666,1,2AC,Premium Tatkal,JHS,NJP,Express,Defense Quota,Yes,early,Senior Citizen
5,699,10,17,498,9,4,244,0.0100200400801603,63.54545454545455,1,Sleeper,Premium Tatkal,ASR,CNB,Superfast,Defense Quota,Yes,early,Adult
4,253,10,2,489,5,5,244,0.0081632653061224,23.0,0,1AC,Premium Tatkal,JHS,GKP,Express,No_Special_Consideration,No,early,Senior Citizen
2,1870,5,7,259,1,2,244,0.0076923076923076,311.6666666666667,0,2AC,General,JHS,JP,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
3,738,8,5,243,7,3,244,0.0122950819672131,82.0,1,1AC,Ladies,JHS,HWH,Express,No_Special_Consideration,Yes,early,Adult
3,526,14,28,376,12,5,244,0.0079575596816976,35.06666666666667,1,1AC,Premium Tatkal,PNBE,JP,Shatabdi,Senior Citizen,Yes,early,Adult
3,1573,16,36,82,7,0,244,0.036144578313253,92.52941176470588,0,Sleeper,Premium Tatkal,CSMT,KOAA,Express,No_Special_Consideration,No,early,Child
3,1748,2,14,229,8,4,244,0.0130434782608695,582.6666666666666,1,2AC,Tatkal,BSB,SC,Express,Defense Quota,Yes,early,Adult
1,1676,19,9,215,1,6,244,0.0046296296296296,83.8,1,Sleeper,Ladies,CSMT,ADI,Superfast,No_Special_Consideration,Yes,early,Adult
2,658,19,34,248,5,6,244,0.0080321285140562,32.9,1,Sleeper,General,PNBE,PNBE,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
4,725,8,42,26,11,2,244,0.1481481481481481,80.55555555555556,0,Sleeper,Ladies,BBS,BCT,Shatabdi,Defense Quota,No,early,Adult
2,446,5,19,38,4,5,244,0.0512820512820512,74.33333333333333,1,3AC,Premium Tatkal,JP,MAS,Superfast,Senior Citizen,Yes,early,Adult
2,1398,12,22,240,11,1,244,0.0082987551867219,107.53846153846152,0,2AC,Ladies,NDLS,NDLS,Express,Senior Citizen,No,early,Adult
2,1227,10,8,167,7,2,244,0.0119047619047619,111.54545454545456,1,1AC,Premium Tatkal,JU,BSB,Express,Senior Citizen,Yes,early,Adult
4,1845,2,28,342,4,5,244,0.0116618075801749,615.0,1,Sleeper,General,BBS,BSB,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
4,73,12,9,193,5,1,244,0.0206185567010309,5.615384615384615,1,Sleeper,Ladies,BCT,CSMT,Superfast,Senior Citizen,Yes,early,Adult
5,1456,14,21,284,8,0,244,0.0175438596491228,97.06666666666666,0,Sleeper,Tatkal,LKO,LTT,Superfast,No_Special_Consideration,No,early,Adult
2,1120,4,15,86,10,5,244,0.0229885057471264,224.0,0,2AC,General,MAS,BCT,Express,No_Special_Consideration,No,early,Adult
1,1323,7,37,11,12,0,244,0.0833333333333333,165.375,0,2AC,General,MAS,SBC,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
2,384,3,15,306,5,5,244,0.006514657980456,96.0,1,Sleeper,Premium Tatkal,CSMT,LKO,Shatabdi,No_Special_Consideration,Yes,early,Adult
2,636,19,38,1,5,3,244,1.0,31.8,0,Sleeper,Premium Tatkal,LKO,BSB,Shatabdi,Senior Citizen,No,early,Adult
1,1156,7,36,373,1,2,244,0.0026737967914438,144.5,0,2AC,General,MMCT,BCT,Rajdhani,Senior Citizen,No,early,Child
3,1144,6,33,98,4,5,244,0.0303030303030303,163.42857142857142,1,3AC,Tatkal,MAS,CNB,Superfast,No_Special_Consideration,Yes,early,Adult
3,1861,13,42,135,9,5,244,0.0220588235294117,132.92857142857142,0,1AC,Premium Tatkal,LKO,BSB,Superfast,Defense Quota,No,early,Child
3,1489,7,30,472,12,2,244,0.0063424947145877,186.125,0,1AC,Ladies,UMB,BBS,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
2,813,6,31,80,11,4,244,0.0246913580246913,116.14285714285714,0,Sleeper,Premium Tatkal,KOAA,MMCT,Superfast,Senior Citizen,No,early,Senior Citizen
2,229,15,26,467,2,3,244,0.0042735042735042,14.3125,1,2AC,Tatkal,JU,SC,Rajdhani,Senior Citizen,Yes,early,Adult
5,1281,11,44,29,12,2,244,0.1666666666666666,106.75,0,Sleeper,Tatkal,KOAA,JU,Superfast,Defense Quota,No,early,Child
1,167,5,18,241,8,2,244,0.0041322314049586,27.833333333333332,1,2AC,Ladies,SC,PNBE,Superfast,Defense Quota,Yes,early,Child
2,756,8,34,133,3,6,244,0.0149253731343283,84.0,0,Sleeper,Tatkal,JP,UMB,Superfast,Defense Quota,No,early,Senior Citizen
2,1791,7,10,188,1,1,244,0.0105820105820105,223.875,1,3AC,Tatkal,SC,JHS,Shatabdi,Senior Citizen,Yes,early,Child
1,556,8,41,94,9,1,244,0.0105263157894736,61.77777777777778,0,Sleeper,Premium Tatkal,ADI,SBC,Rajdhani,No_Special_Consideration,No,early,Child
4,1263,13,32,62,12,0,244,0.0634920634920634,90.21428571428572,1,1AC,General,SBC,ASR,Express,Defense Quota,Yes,early,Senior Citizen
5,92,10,10,400,10,5,244,0.0124688279301745,8.363636363636363,1,Sleeper,Premium Tatkal,SC,BCT,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
5,616,6,24,457,5,2,244,0.0109170305676855,88.0,1,3AC,General,SBC,GKP,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
