Number of Passengers,Travel Distance,Number of Stations,Travel Time,Seat Availability,journey_month,journey_dayofweek,days_before_journey,seat_pressure,route_length_per_stop,is_peak_or_holiday,Class of Travel,Quota,Source Station,Destination Station,Train Type,Special Considerations,Holiday or Peak Season,booking_urgency_bucket,Age of Passengers
4,1826,11,38,9,7,2,244,0.4,152.16666666666666,0,2AC,Tatkal,BCT,JP,Shatabdi,No_Special_Consideration,No,early,Adult
4,392,7,14,255,1,5,244,0.015625,49.0,1,3AC,Tatkal,ASR,BSB,Express,No_Special_Consideration,Yes,early,Adult
5,1513,19,13,227,11,4,244,0.0219298245614035,75.65,1,2AC,Tatkal,NDLS,CNB,Superfast,Senior Citizen,Yes,early,Adult
1,552,6,36,442,1,5,244,0.0022573363431151,78.85714285714286,1,Sleeper,Premium Tatkal,ASR,GKP,Rajdhani,Defense Quota,Yes,early,Senior Citizen
4,1159,10,39,53,10,0,244,0.074074074074074,105.36363636363636,0,3AC,Premium Tatkal,PNBE,CSMT,Rajdhani,Defense Quota,No,early,Child
5,1315,15,46,87,11,0,244,0.0568181818181818,82.1875,1,3AC,Ladies,BCT,BBS,Superfast,Defense Quota,Yes,early,Adult
1,1740,4,20,417,5,0,244,0.0023923444976076,348.0,0,2AC,General,MMCT,BSB,Express,Senior Citizen,No,early,Child
2,600,3,41,137,1,5,244,0.0144927536231884,150.0,0,2AC,Premium Tatkal,JU,GKP,Rajdhani,Senior Citizen,No,early,Adult
5,1733,4,35,400,8,4,244,0.0124688279301745,346.6,0,2AC,General,SC,LTT,Rajdhani,Defense Quota,No,early,Child
4,1506,13,3,165,11,4,244,0.0240963855421686,107.57142857142856,1,2AC,General,ADI,ASR,Superfast,No_Special_Consideration,Yes,early,Child
3,661,10,23,124,12,2,244,0.024,60.09090909090909,0,Sleeper,Premium Tatkal,ASR,ADI,Superfast,Senior Citizen,No,early,Senior Citizen
1,803,13,44,357,2,0,244,0.0027932960893854,57.357142857142854,1,1AC,General,ASR,CSMT,Superfast,Defense Quota,Yes,early,Adult
5,286,4,13,30,1,1,244,0.1612903225806451,57.2,0,1AC,Ladies,LTT,MMCT,Shatabdi,Senior Citizen,No,early,Adult
4,511,19,14,352,12,4,244,0.0113314447592068,25.55,1,3AC,General,ASR,UMB,Rajdhani,No_Special_Consideration,Yes,early,Child
2,1006,13,35,174,3,6,244,0.0114285714285714,71.85714285714286,1,Sleeper,General,BBS,GKP,Rajdhani,Defense Quota,Yes,early,Adult
1,1073,9,33,458,3,0,244,0.0021786492374727,107.3,0,Sleeper,General,LKO,JHS,Rajdhani,No_Special_Consideration,No,early,Senior Citizen
3,1402,5,21,324,4,6,244,0.0092307692307692,233.66666666666663,0,2AC,Premium Tatkal,GKP,HWH,Superfast,Senior Citizen,No,early,Child
1,1452,11,24,403,5,6,244,0.0024752475247524,121.0,1,2AC,Ladies,SBC,CSMT,Express,No_Special_Consideration,Yes,early,Adult
4,300,15,34,344,2,0,244,0.0115942028985507,18.75,0,1AC,Premium Tatkal,KOAA,MMCT,Superfast,Defense Quota,No,early,Senior Citizen
3,1063,19,26,28,12,2,244,0.1034482758620689,53.15,0,3AC,Tatkal,LKO,SBC,Superfast,Senior Citizen,No,early,Child
5,448,18,25,92,1,5,244,0.053763440860215,23.57894736842105,0,2AC,Tatkal,HWH,ASR,Superfast,Senior Citizen,No,early,Child
1,51,13,12,465,10,3,244,0.0021459227467811,3.642857142857143,0,Sleeper,General,JP,MAS,Express,No_Special_Consideration,No,early,Adult
3,266,5,39,385,3,5,244,0.0077720207253886,44.333333333333336,0,3AC,General,UMB,UMB,Shatabdi,Senior Citizen,No,early,Adult
3,1369,15,33,394,12,1,244,0.0075949367088607,85.5625,1,1AC,General,MAS,JHS,Express,No_Special_Consideration,Yes,early,Senior Citizen
3,1410,15,42,354,5,0,244,0.0084507042253521,88.125,0,3AC,Premium Tatkal,CSMT,JHS,Shatabdi,Senior Citizen,No,early,Senior Citizen
5,870,11,46,97,4,3,244,0.0510204081632653,72.5,1,Sleeper,Premium Tatkal,JU,NJP,Superfast,Senior Citizen,Yes,early,Child
5,576,9,30,26,9,0,244,0.1851851851851851,57.6,1,Sleeper,General,UMB,JU,Rajdhani,No_Special_Consideration,Yes,early,Child
3,606,16,10,196,12,2,244,0.015228426395939,35.64705882352941,0,1AC,Tatkal,ASR,SBC,Express,Senior Citizen,No,early,Child
4,150,6,9,203,9,0,244,0.0196078431372549,21.428571428571427,0,2AC,Premium Tatkal,GKP,BSB,Rajdhani,Senior Citizen,No,early,Child
3,1517,5,44,163,4,5,244,0.0182926829268292,252.83333333333337,1,3AC,Ladies,HWH,LKO,Superfast,Defense Quota,Yes,early,Child
1,1394,15,18,249,6,1,244,0.004,87.125,0,3AC,Premium Tatkal,JP,ASR,Express,No_Special_Consideration,No,early,Adult
1,1625,15,46,180,6,1,244,0.005524861878453,101.5625,1,2AC,Ladies,ASR,ASR,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
2,1319,11,14,126,1,1,244,0.0157480314960629,109.91666666666669,0,1AC,Tatkal,HWH,MMCT,Shatabdi,Defense Quota,No,early,Senior Citizen
3,1535,8,30,51,12,5,244,0.0576923076923076,170.55555555555554,0,3AC,Tatkal,NJP,LTT,Rajdhani,Defense Quota,No,early,Adult
4,1072,5,3,403,2,4,244,0.0099009900990099,178.66666666666666,1,1AC,Premium Tatkal,NJP,BCT,Rajdhani,Defense Quota,Yes,early,Adult
3,785,6,14,293,9,1,244,0.010204081632653,112.14285714285714,0,Sleeper,Tatkal,ADI,ASR,Express,No_Special_Consideration,No,early,Adult
1,1800,3,18,58,1,4,244,0.0169491525423728,450.0,1,2AC,General,UMB,LKO,Rajdhani,Senior Citizen,Yes,early,Adult
5,1841,8,35,315,7,4,244,0.0158227848101265,204.55555555555551,1,Sleeper,Premium Tatkal,LTT,JP,Superfast,Senior Citizen,Yes,early,Adult
4,1715,5,40,239,8,1,244,0.0166666666666666,285.8333333333333,0,2AC,Tatkal,GKP,PNBE,Shatabdi,Senior Citizen,No,early,Child
2,952,7,20,87,6,0,244,0.0227272727272727,119.0,1,1AC,Tatkal,HWH,BCT,Express,Senior Citizen,Yes,early,Adult
3,917,4,18,425,3,0,244,0.0070422535211267,183.4,0,1AC,General,JHS,ADI,Rajdhani,Defense Quota,No,early,Child
5,129,3,43,435,6,5,244,0.0114678899082568,32.25,1,2AC,General,GKP,NJP,Shatabdi,Defense Quota,Yes,early,Adult
3,428,6,5,152,9,4,244,0.0196078431372549,61.142857142857146,0,1AC,Tatkal,KOAA,NJP,Superfast,No_Special_Consideration,No,early,Child
2,511,8,35,107,1,0,244,0.0185185185185185,56.77777777777778,0,Sleeper,Premium Tatkal,LKO,MAS,Superfast,Senior Citizen,No,early,Senior Citizen
4,507,14,37,20,11,5,244,0.1904761904761904,33.8,1,Sleeper,Tatkal,LTT,UMB,Superfast,No_Special_Consideration,Yes,early,Adult
5,1921,2,24,169,1,2,244,0.0294117647058823,640.3333333333334,1,2AC,General,HWH,LKO,Rajdhani,Defense Quota,Yes,early,Child
2,1608,11,13,123,8,6,244,0.0161290322580645,134.0,1,1AC,Ladies,BBS,PNBE,Rajdhani,Defense Quota,Yes,early,Child
4,1410,9,45,112,4,3,244,0.0353982300884955,141.0,1,3AC,Ladies,JU,JP,Express,No_Special_Consideration,Yes,early,Child
4,775,16,27,472,12,0,244,0.0084566596194503,45.588235294117645,0,3AC,Ladies,JU,PNBE,Shatabdi,Senior Citizen,No,early,Child
5,1529,7,10,132,11,0,244,0.037593984962406,191.125,0,Sleeper,Premium Tatkal,BCT,JU,Express,Senior Citizen,No,early,Child
5,793,4,22,121,12,2,244,0.040983606557377,158.6,0,1AC,General,LTT,JHS,Express,Defense Quota,No,early,Child
3,1341,13,46,200,12,5,244,0.0149253731343283,95.78571428571428,1,1AC,General,CNB,SC,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
3,1765,6,36,395,8,3,244,0.0075757575757575,252.1428571428571,1,Sleeper,General,MAS,JHS,Shatabdi,Senior Citizen,Yes,early,Adult
4,1736,9,13,174,4,4,244,0.0228571428571428,173.6,1,2AC,Ladies,KOAA,JHS,Rajdhani,Senior Citizen,Yes,early,Child
4,1903,3,44,450,3,2,244,0.0088691796008869,475.75,0,Sleeper,Tatkal,SC,LKO,Express,Defense Quota,No,early,Child
2,350,16,45,216,1,6,244,0.0092165898617511,20.58823529411765,1,Sleeper,General,SBC,BSB,Rajdhani,No_Special_Consideration,Yes,early,Child
4,959,4,45,383,1,6,244,0.0104166666666666,191.8,0,3AC,Tatkal,JHS,LTT,Shatabdi,No_Special_Consideration,No,early,Adult
5,309,12,24,494,6,6,244,0.0101010101010101,23.76923076923077,1,1AC,Premium Tatkal,SBC,MAS,Shatabdi,Defense Quota,Yes,early,Adult
3,1756,16,9,229,6,4,244,0.0130434782608695,103.29411764705884,1,3AC,Ladies,GKP,KOAA,Rajdhani,No_Special_Consideration,Yes,early,Adult
4,1180,11,22,10,10,1,244,0.3636363636363636,98.33333333333331,1,1AC,Tatkal,SBC,MMCT,Rajdhani,Defense Quota,Yes,early,Senior Citizen
2,1586,6,39,295,1,1,244,0.0067567567567567,226.57142857142856,0,1AC,Ladies,JHS,LTT,Superfast,Senior Citizen,No,early,Senior Citizen
5,269,6,12,392,5,0,244,0.0127226463104325,38.42857142857143,1,3AC,Premium Tatkal,GKP,KOAA,Rajdhani,Defense Quota,Yes,early,Senior Citizen
1,458,15,27,253,4,4,244,0.0039370078740157,28.625,0,2AC,General,BSB,HWH,Superfast,No_Special_Consideration,No,early,Senior Citizen
3,1435,11,30,326,12,2,244,0.0091743119266055,119.58333333333331,1,3AC,Ladies,BBS,PNBE,Rajdhani,Senior Citizen,Yes,early,Adult
4,1841,2,45,309,8,2,244,0.0129032258064516,613.6666666666666,0,Sleeper,Ladies,LKO,NJP,Superfast,Defense Quota,No,early,Adult
5,201,10,28,378,3,2,244,0.0131926121372031,18.272727272727273,0,3AC,Premium Tatkal,GKP,GKP,Superfast,Senior Citizen,No,early,Senior Citizen
1,1752,3,8,142,3,1,244,0.0069930069930069,438.0,1,3AC,Tatkal,MMCT,CSMT,Rajdhani,Defense Quota,Yes,early,Senior Citizen
1,729,10,34,192,9,6,244,0.005181347150259,66.27272727272727,0,2AC,Premium Tatkal,NDLS,BBS,Rajdhani,Senior Citizen,No,early,Adult
2,1277,6,28,312,12,0,244,0.0063897763578274,182.42857142857144,0,2AC,Ladies,JP,MAS,Express,Senior Citizen,No,early,Child
3,1229,3,5,168,12,1,244,0.0177514792899408,307.25,0,1AC,Tatkal,GKP,JP,Superfast,Senior Citizen,No,early,Senior Citizen
3,575,5,28,17,6,6,244,0.1666666666666666,95.83333333333331,0,3AC,General,HWH,ASR,Shatabdi,Senior Citizen,No,early,Senior Citizen
2,917,9,36,418,6,5,244,0.0047732696897374,91.7,0,Sleeper,Tatkal,MAS,JP,Shatabdi,No_Special_Consideration,No,early,Child
4,125,10,39,118,9,1,244,0.0336134453781512,11.363636363636363,0,2AC,General,LKO,CSMT,Superfast,Senior Citizen,No,early,Senior Citizen
5,1970,8,36,91,7,1,244,0.0543478260869565,218.88888888888889,0,3AC,Tatkal,UMB,JHS,Express,No_Special_Consideration,No,early,Adult
5,544,17,13,234,3,0,244,0.0212765957446808,30.22222222222222,1,1AC,Ladies,CNB,SC,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
5,1160,19,29,225,4,5,244,0.0221238938053097,58.0,0,Sleeper,Premium Tatkal,JP,BSB,Superfast,No_Special_Consideration,No,early,Adult
2,1479,5,47,50,7,2,244,0.0392156862745098,246.5,1,Sleeper,Premium Tatkal,BSB,CSMT,Rajdhani,No_Special_Consideration,Yes,early,Child
1,303,18,44,448,5,0,244,0.0022271714922048,15.947368421052632,0,Sleeper,Ladies,LTT,MMCT,Superfast,No_Special_Consideration,No,early,Child
1,518,5,6,247,5,3,244,0.0040322580645161,86.33333333333333,1,Sleeper,Tatkal,PNBE,GKP,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
1,774,17,38,359,2,6,244,0.0027777777777777,43.0,1,Sleeper,Tatkal,ADI,KOAA,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
5,1328,3,31,238,12,2,244,0.0209205020920502,332.0,1,1AC,General,SBC,HWH,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
1,766,18,35,327,4,6,244,0.0030487804878048,40.31578947368421,0,Sleeper,General,SBC,BSB,Shatabdi,Defense Quota,No,early,Senior Citizen
3,117,9,2,196,5,5,244,0.015228426395939,11.7,0,1AC,Tatkal,SC,BSB,Express,No_Special_Consideration,No,early,Senior Citizen
1,770,4,11,74,6,3,244,0.0133333333333333,154.0,0,1AC,General,BBS,MAS,Superfast,Senior Citizen,No,early,Adult
1,948,6,13,340,5,6,244,0.002932551319648,135.42857142857142,0,2AC,Tatkal,LKO,BBS,Express,Senior Citizen,No,early,Adult
5,1350,6,39,322,1,3,244,0.0154798761609907,192.8571428571429,0,Sleeper,General,BBS,JP,Superfast,No_Special_Consideration,No,early,Senior Citizen
2,778,16,47,470,11,6,244,0.0042462845010615,45.76470588235294,0,Sleeper,Premium Tatkal,LKO,MAS,Shatabdi,Senior Citizen,No,early,Child
1,1055,11,7,1,5,5,244,0.5,87.91666666666667,0,1AC,Ladies,MAS,SC,Rajdhani,No_Special_Consideration,No,early,Adult
4,788,5,6,359,2,6,244,0.0111111111111111,131.33333333333334,0,2AC,Tatkal,BCT,ASR,Superfast,No_Special_Consideration,No,early,Senior Citizen
3,551,7,41,385,3,4,244,0.0077720207253886,68.875,0,Sleeper,Premium Tatkal,BBS,KOAA,Rajdhani,Senior Citizen,No,early,Child
2,1497,15,41,458,5,2,244,0.0043572984749455,93.5625,0,Sleeper,Tatkal,BSB,BCT,Rajdhani,Defense Quota,No,early,Senior Citizen
1,1819,16,38,18,8,3,244,0.0526315789473684,107.0,1,2AC,Premium Tatkal,BBS,JU,Express,No_Special_Consideration,Yes,early,Child
5,349,13,40,324,12,4,244,0.0153846153846153,24.928571428571427,1,2AC,General,PNBE,SC,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
1,263,7,9,177,2,6,244,0.0056179775280898,32.875,0,3AC,Ladies,MAS,SBC,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
4,112,19,22,248,10,6,244,0.0160642570281124,5.6,0,3AC,General,JP,SC,Shatabdi,No_Special_Consideration,No,early,Senior Citizen
1,318,6,5,129,1,0,244,0.0076923076923076,45.42857142857143,1,2AC,Ladies,KOAA,JP,Superfast,No_Special_Consideration,Yes,early,Child
1,273,16,21,274,1,0,244,0.0036363636363636,16.058823529411764,1,Sleeper,Premium Tatkal,MMCT,LTT,Express,No_Special_Consideration,Yes,early,Child
3,1198,2,34,474,7,1,244,0.0063157894736842,399.3333333333333,0,Sleeper,Ladies,CNB,HWH,Shatabdi,Senior Citizen,No,early,Child
2,148,4,38,401,10,6,244,0.0049751243781094,29.6,0,2AC,Tatkal,BSB,BBS,Superfast,No_Special_Consideration,No,early,Child
2,215,13,27,263,1,1,244,0.0075757575757575,15.357142857142858,0,2AC,Ladies,JHS,JU,Rajdhani,Senior Citizen,No,early,Child
1,1241,14,19,155,5,3,244,0.0064102564102564,82.73333333333333,0,3AC,General,ASR,PNBE,Superfast,No_Special_Consideration,No,early,Adult
3,203,10,39,477,11,3,244,0.006276150627615,18.454545454545453,1,2AC,Premium Tatkal,KOAA,LTT,Express,No_Special_Consideration,Yes,early,Child
1,456,16,47,54,9,6,244,0.0181818181818181,26.823529411764707,1,Sleeper,General,ASR,JHS,Shatabdi,Senior Citizen,Yes,early,Child
3,1499,5,22,294,1,4,244,0.0101694915254237,249.83333333333337,0,2AC,Ladies,CSMT,GKP,Superfast,Senior Citizen,No,early,Child
2,1989,12,45,262,11,5,244,0.0076045627376425,153.0,0,3AC,General,UMB,CSMT,Rajdhani,Defense Quota,No,early,Child
2,1393,4,45,415,2,0,244,0.0048076923076923,278.6,0,1AC,Premium Tatkal,GKP,MAS,Superfast,Defense Quota,No,early,Senior Citizen
5,983,18,21,232,1,1,244,0.0214592274678111,51.73684210526316,0,2AC,Premium Tatkal,JP,BSB,Superfast,Defense Quota,No,early,Child
1,1808,15,22,7,2,0,244,0.125,113.0,0,2AC,Premium Tatkal,BSB,LTT,Shatabdi,Senior Citizen,No,early,Adult
1,982,17,24,127,6,0,244,0.0078125,54.55555555555556,0,2AC,Ladies,BBS,NDLS,Rajdhani,Defense Quota,No,early,Child
5,74,8,19,29,5,5,244,0.1666666666666666,8.222222222222221,1,2AC,Ladies,BCT,BCT,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
1,1201,11,47,172,10,2,244,0.0057803468208092,100.08333333333331,0,1AC,Premium Tatkal,MMCT,CSMT,Shatabdi,No_Special_Consideration,No,early,Adult
5,1911,19,43,59,6,0,244,0.0833333333333333,95.55,1,2AC,Tatkal,NDLS,GKP,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
5,766,7,42,24,10,1,244,0.2,95.75,0,1AC,General,SC,UMB,Superfast,Defense Quota,No,early,Adult
3,385,17,42,32,5,4,244,0.0909090909090909,21.38888888888889,1,Sleeper,Ladies,MMCT,LKO,Shatabdi,No_Special_Consideration,Yes,early,Adult
2,1882,17,8,105,8,3,244,0.0188679245283018,104.55555555555556,0,1AC,Tatkal,JP,NJP,Rajdhani,Senior Citizen,No,early,Child
3,1611,10,46,139,7,0,244,0.0214285714285714,146.45454545454547,0,Sleeper,Ladies,CNB,BCT,Shatabdi,Senior Citizen,No,early,Senior Citizen
5,1516,17,12,341,6,4,244,0.0146198830409356,84.22222222222223,1,2AC,Premium Tatkal,NJP,BBS,Rajdhani,Senior Citizen,Yes,early,Senior Citizen
3,1483,18,40,199,11,2,244,0.015,78.05263157894737,1,3AC,Ladies,CSMT,NDLS,Superfast,No_Special_Consideration,Yes,early,Child
4,1635,5,40,360,6,3,244,0.0110803324099723,272.5,1,1AC,Ladies,MAS,BSB,Superfast,Senior Citizen,Yes,early,Child
1,1576,11,8,107,10,2,244,0.0092592592592592,131.33333333333334,1,1AC,General,KOAA,BCT,Rajdhani,Senior Citizen,Yes,early,Child
5,1786,5,13,458,5,1,244,0.0108932461873638,297.6666666666667,0,1AC,General,PNBE,JHS,Superfast,No_Special_Consideration,No,early,Adult
3,1689,3,19,328,3,1,244,0.0091185410334346,422.25,1,2AC,General,LKO,LKO,Rajdhani,Defense Quota,Yes,early,Child
5,494,4,31,451,7,3,244,0.0110619469026548,98.8,0,1AC,Tatkal,BCT,NJP,Superfast,Defense Quota,No,early,Senior Citizen
4,414,7,39,363,7,5,244,0.0109890109890109,51.75,1,1AC,Ladies,JU,JHS,Rajdhani,No_Special_Consideration,Yes,early,Senior Citizen
2,1870,8,25,300,11,0,244,0.0066445182724252,207.77777777777777,1,1AC,Ladies,HWH,BBS,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
4,312,13,12,310,1,3,244,0.0128617363344051,22.285714285714285,0,2AC,Premium Tatkal,NJP,ADI,Express,Senior Citizen,No,early,Adult
2,1468,16,9,458,11,2,244,0.0043572984749455,86.3529411764706,1,2AC,Ladies,BBS,NDLS,Express,No_Special_Consideration,Yes,early,Child
3,1038,10,6,304,6,0,244,0.0098360655737704,94.36363636363636,0,3AC,General,UMB,JP,Express,No_Special_Consideration,No,early,Adult
5,1340,14,23,37,9,4,244,0.131578947368421,89.33333333333333,0,1AC,Ladies,ASR,LKO,Express,No_Special_Consideration,No,early,Adult
5,1128,8,14,102,4,1,244,0.0485436893203883,125.33333333333331,1,Sleeper,General,PNBE,BCT,Shatabdi,Senior Citizen,Yes,early,Child
2,1895,3,43,302,6,6,244,0.0066006600660066,473.75,1,1AC,General,NJP,BSB,Shatabdi,No_Special_Consideration,Yes,early,Senior Citizen
1,554,16,16,374,6,0,244,0.0026666666666666,32.588235294117645,0,Sleeper,Premium Tatkal,BBS,CNB,Superfast,Senior Citizen,No,early,Senior Citizen
1,221,11,34,367,6,5,244,0.0027173913043478,18.416666666666668,1,3AC,General,JU,SC,Express,No_Special_Consideration,Yes,early,Senior Citizen
1,526,8,23,43,5,2,244,0.0227272727272727,58.44444444444444,1,1AC,General,BBS,NJP,Express,Senior Citizen,Yes,early,Adult
3,1866,10,45,152,11,4,244,0.0196078431372549,169.63636363636363,1,2AC,Premium Tatkal,MAS,GKP,Superfast,Defense Quota,Yes,early,Adult
5,674,14,8,386,7,1,244,0.0129198966408268,44.93333333333333,0,2AC,General,NDLS,PNBE,Express,Senior Citizen,No,early,Senior Citizen
2,1679,5,47,391,3,0,244,0.0051020408163265,279.8333333333333,0,Sleeper,Tatkal,SC,JHS,Superfast,Senior Citizen,No,early,Child
1,1737,3,28,206,10,6,244,0.0048309178743961,434.25,0,Sleeper,Premium Tatkal,MMCT,JU,Shatabdi,No_Special_Consideration,No,early,Child
4,1967,14,10,392,8,0,244,0.010178117048346,131.13333333333333,1,2AC,General,ASR,MMCT,Rajdhani,Defense Quota,Yes,early,Child
1,752,14,29,217,11,1,244,0.0045871559633027,50.13333333333333,0,3AC,General,MMCT,JU,Rajdhani,Senior Citizen,No,early,Senior Citizen
2,499,6,3,276,12,4,244,0.0072202166064981,71.28571428571429,1,1AC,General,SBC,UMB,Superfast,Defense Quota,Yes,early,Child
3,706,3,47,89,6,6,244,0.0333333333333333,176.5,0,1AC,Ladies,KOAA,CNB,Shatabdi,No_Special_Consideration,No,early,Child
3,566,3,15,353,7,5,244,0.0084745762711864,141.5,1,2AC,Premium Tatkal,BSB,MAS,Express,Senior Citizen,Yes,early,Child
1,1620,19,15,97,10,5,244,0.010204081632653,81.0,0,Sleeper,Premium Tatkal,NDLS,GKP,Superfast,Senior Citizen,No,early,Senior Citizen
2,1437,10,8,219,11,5,244,0.009090909090909,130.63636363636363,1,2AC,General,NDLS,BSB,Rajdhani,Defense Quota,Yes,early,Adult
2,1808,5,8,80,6,2,244,0.0246913580246913,301.3333333333333,1,1AC,Ladies,CSMT,LKO,Rajdhani,Senior Citizen,Yes,early,Child
1,662,9,16,63,4,1,244,0.015625,66.2,1,3AC,Ladies,UMB,CSMT,Express,Defense Quota,Yes,early,Senior Citizen
5,685,16,43,414,11,5,244,0.0120481927710843,40.294117647058826,1,3AC,Premium Tatkal,JHS,UMB,Express,Senior Citizen,Yes,early,Child
3,1018,13,20,425,5,5,244,0.0070422535211267,72.71428571428571,0,1AC,General,CNB,BCT,Superfast,Defense Quota,No,early,Child
2,276,9,12,39,10,3,244,0.05,27.6,0,2AC,Premium Tatkal,HWH,JU,Express,Defense Quota,No,early,Adult
4,1601,5,3,307,10,4,244,0.0129870129870129,266.8333333333333,1,Sleeper,Tatkal,HWH,HWH,Express,Defense Quota,Yes,early,Child
5,335,6,15,408,4,4,244,0.0122249388753056,47.857142857142854,1,Sleeper,Premium Tatkal,UMB,SBC,Express,No_Special_Consideration,Yes,early,Senior Citizen
3,887,19,38,238,6,3,244,0.0125523012552301,44.35,1,1AC,General,JHS,BSB,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
1,669,2,40,370,8,5,244,0.0026954177897574,223.0,1,2AC,General,LKO,CNB,Shatabdi,Defense Quota,Yes,early,Child
4,715,8,23,110,4,2,244,0.036036036036036,79.44444444444444,1,3AC,General,CSMT,JHS,Rajdhani,Senior Citizen,Yes,early,Child
2,1183,12,35,132,4,2,244,0.0150375939849624,91.0,0,2AC,Tatkal,HWH,LKO,Rajdhani,Defense Quota,No,early,Adult
3,1425,4,47,348,4,0,244,0.0085959885386819,285.0,1,2AC,General,JU,SBC,Express,Defense Quota,Yes,early,Child
2,1495,2,36,231,12,1,244,0.0086206896551724,498.3333333333333,0,2AC,Ladies,UMB,NDLS,Shatabdi,Defense Quota,No,early,Child
3,1071,15,8,85,5,6,244,0.0348837209302325,66.9375,1,3AC,Tatkal,CNB,KOAA,Superfast,Senior Citizen,Yes,early,Adult
5,102,11,16,403,4,5,244,0.0123762376237623,8.5,1,1AC,Ladies,NJP,ASR,Express,Senior Citizen,Yes,early,Child
4,495,19,28,295,11,2,244,0.0135135135135135,24.75,1,3AC,Tatkal,BBS,LTT,Superfast,No_Special_Consideration,Yes,early,Adult
3,76,12,16,432,8,2,244,0.0069284064665127,5.846153846153846,0,2AC,Premium Tatkal,BSB,ASR,Superfast,Senior Citizen,No,early,Senior Citizen
3,1278,16,47,358,10,5,244,0.0083565459610027,75.17647058823529,0,3AC,Ladies,JHS,ADI,Express,No_Special_Consideration,No,early,Adult
5,1328,13,7,10,7,2,244,0.4545454545454545,94.85714285714286,1,Sleeper,General,UMB,NJP,Superfast,No_Special_Consideration,Yes,early,Senior Citizen
3,1030,16,31,84,10,3,244,0.0352941176470588,60.588235294117645,1,Sleeper,General,NJP,CNB,Shatabdi,No_Special_Consideration,Yes,early,Adult
1,137,4,46,358,3,6,244,0.0027855153203342,27.4,1,2AC,General,ASR,BSB,Superfast,Defense Quota,Yes,early,Senior Citizen
3,1376,6,39,336,4,5,244,0.0089020771513353,196.57142857142856,0,2AC,Premium Tatkal,ASR,BBS,Superfast,Defense Quota,No,early,Child
3,611,12,23,184,4,1,244,0.0162162162162162,47.0,0,1AC,Ladies,HWH,GKP,Express,No_Special_Consideration,No,early,Adult
3,211,9,29,337,12,2,244,0.0088757396449704,21.1,1,1AC,Tatkal,CNB,GKP,Shatabdi,Defense Quota,Yes,early,Adult
2,737,6,27,350,9,2,244,0.0056980056980056,105.28571428571428,0,1AC,Premium Tatkal,SC,BSB,Rajdhani,Defense Quota,No,early,Child
1,1254,15,21,314,7,4,244,0.0031746031746031,78.375,0,1AC,Ladies,GKP,JHS,Rajdhani,No_Special_Consideration,No,early,Adult
3,1297,10,44,174,11,3,244,0.0171428571428571,117.9090909090909,1,2AC,Ladies,CNB,SC,Shatabdi,Senior Citizen,Yes,early,Senior Citizen
1,483,17,15,17,4,3,244,0.0555555555555555,26.833333333333332,0,2AC,Ladies,GKP,BCT,Express,No_Special_Consideration,No,early,Senior Citizen
4,1513,11,2,453,1,1,244,0.0088105726872246,126.08333333333331,1,1AC,Tatkal,JU,CNB,Rajdhani,Senior Citizen,Yes,early,Child
4,856,17,4,402,12,4,244,0.009925558312655,47.55555555555556,1,3AC,Premium Tatkal,LTT,LTT,Superfast,No_Special_Consideration,Yes,early,Adult
2,1000,17,10,79,2,0,244,0.025,55.55555555555556,0,3AC,Premium Tatkal,NJP,LTT,Shatabdi,Defense Quota,No,early,Adult
2,1786,18,37,196,3,6,244,0.0101522842639593,94.0,1,Sleeper,Premium Tatkal,MAS,LTT,Shatabdi,Defense Quota,Yes,early,Adult
4,235,10,16,349,4,6,244,0.0114285714285714,21.363636363636363,0,3AC,Premium Tatkal,BSB,UMB,Shatabdi,Defense Quota,No,early,Adult
